X,Y,N
-1.4409984,8.3550005,4
-2.4324696,7.6027317,4
1.4964563,-5.4673896,4
0.5648361,2.4209673,4
3.3146393,3.3391905,4
1.58231,-4.5375896,4
0.4040431,-4.4191027,4
-5.735659,-5.194711,4
4.1131845,1.1780614,4
-6.4584537,-2.4449892,4
-6.89669,-2.6548476,4
0.96717185,2.3658555,4
-4.88522,0.807987,4
-4.6829553,-8.592743,4
-7.410588,-2.720567,4
2.4349933,-2.1161413,4
-6.085914,-7.2723465,4
-5.538548,-6.1201696,4
9.342767,5.797728,4
-8.586562,-3.192412,4
1.5151838,9.87852,4
-7.6552134,-2.8805614,4
-7.6014814,-3.8163035,4
-5.144306,-7.910491,4
-5.513849,-2.612363,4
-5.4126744,-6.9917536,4
-6.6592627,-2.5271282,4
-3.7298148,-6.862631,4
3.470026,4.99079,4
5.450708,4.388205,4
3.916022,9.999128,4
6.547769,4.6055474,4
-5.724309,-4.8916135,4
-0.43893835,-4.6477337,4
1.5004573,0.9674484,4
10.696596,4.034345,4
14.919431,2.7962363,4
7.6266856,0.93430084,4
6.241962,2.4950879,4
7.417257,7.47164,4
5.084659,2.24475,4
-6.589674,-4.287365,4
-6.027338,-7.604698,4
1.023046,-4.951041,4
13.8464775,-0.43873173,4
-5.419883,-6.0038857,4
2.532884,0.107557476,4
-4.6132474,10.280295,4
13.427768,1.3936335,4
-0.17240928,3.5341837,4
-5.711443,-4.752869,4
-3.5654292,-5.8226027,4
12.280955,4.094907,4
7.2382193,7.1070433,4
-2.1257799,-1.8887029,4
-0.7211703,-4.163027,4
3.327275,10.389777,4
7.2945294,-2.0070293,4
-1.478169,-8.78062,4
-0.73093194,0.49479902,4
2.9103858,9.651657,4
-4.6203003,-4.8560605,4
-0.80195636,-7.29571,4
-6.204074,-2.3127694,4
-0.030393856,9.582254,4
20.114067,-0.47825238,4
-4.6973305,-5.9681463,4
10.14855,4.453709,4
2.176052,11.293845,4
-4.102398,-4.160625,4
-2.2973955,1.2786024,4
1.3818401,3.128689,4
7.7510552,-2.5677884,4
-6.01087,-7.244369,4
9.434602,7.822555,4
12.17989,0.28867593,4
12.01227,0.31208932,4
4.533062,9.552001,4
-1.0161723,-4.0585446,4
-3.4550407,-5.8748627,4
-4.7231736,-4.9679956,4
0.513247,5.1391535,4
-4.7687507,-5.2663665,4
-4.8398614,-5.3647003,4
8.344319,-0.20317711,4
6.441954,1.3059988,4
7.18954,10.7620125,4
4.1835737,2.7979393,4
-6.4490185,-4.455164,4
-8.633714,-1.9894955,4
-5.1913133,-2.567081,4
-3.8253913,4.3058925,4
10.733414,1.4544717,4
-2.5762389,11.086255,4
-2.5885532,11.098714,4
10.64611,1.739734,4
-4.2395496,4.059152,4
10.6641445,1.7751062,4
-4.248884,4.1191554,4
-2.5656466,11.14539,4
14.135222,7.108184,4
-0.29240316,6.0802174,4
13.903728,7.5216627,4
-0.6546426,-6.2452836,4
1.9337673,8.641198,4
14.406678,-0.124111824,4
10.729171,6.795459,4
-3.9163363,5.903204,4
1.270344,-5.066079,4
2.6686363,6.530151,4
-5.786197,-6.5564175,4
1.7945713,0.22295937,4
2.1469123,3.4452665,4
7.4125004,0.56920433,4
12.8752985,-8.803398,4
4.3029613,-4.132237,4
-0.7555366,8.530554,4
-5.9918065,-4.531592,4
-2.4615033,-3.4695237,4
10.810962,2.128567,4
9.285173,0.39418426,4
-4.485958,-5.712376,4
14.249794,3.0296018,4
1.422972,8.622039,4
5.350487,11.009534,4
-0.028688056,8.5467415,4
5.7439513,8.886211,4
6.705046,2.261295,4
-3.730151,1.7443135,4
-3.0638044,-1.919922,4
-6.899993,-3.909814,4
-6.1093516,-2.3053484,4
-3.9659839,-5.0748205,4
-6.210648,-4.44626,4
-5.6817365,-5.8350616,4
-4.582431,-7.937302,4
-4.768924,-3.7501538,4
5.8341765,1.5111947,4
13.006501,-1.7627827,4
10.404867,2.1521711,4
3.0661244,1.5503199,4
13.71467,1.6383351,4
0.357769,-0.6136224,4
14.174943,-1.5648693,4
14.842852,-5.6948466,4
-1.1070884,11.261849,4
1.4336065,4.1681266,4
1.3707452,4.494102,4
0.11964455,4.3999286,4
-1.8034961,-2.826415,4
-7.137392,4.691215,4
0.962924,4.7315335,4
-1.3035052,-2.4554353,4
4.634768,5.166493,4
14.157829,-0.26132122,4
5.8676643,1.0494832,4
6.3135495,1.65055,4
5.6468277,4.0043244,4
3.388776,1.649042,4
4.408943,5.496145,4
3.5418165,-4.524394,4
9.910399,4.5959506,4
10.45607,8.225354,4
4.3436885,4.222372,4
0.24206132,8.519844,4
4.7657647,-0.18471387,4
11.078729,7.3938947,4
0.4339556,8.52556,4
-0.6605404,2.1275103,4
20.14573,-0.9550264,4
-2.3782191,-2.21021,4
2.508949,-4.982643,4
1.7303566,-4.4326186,4
-10.635431,-8.086841,4
10.64993,4.02918,4
-8.128649,-16.407066,4
